name,address,city,state,zip,latitude,longitude,geocodeStatus,metro
FASTSIGNS of Downtown Minneapolis,"110 S 8th St, Ste 101 Minneapolis, MN 55402-5786 USA",Minneapolis,MN,55402,44.975274827769,-93.271468258011,ok,
"FASTSIGNS of Eden Prairie, MN","10340 Viking Dr, Ste 140 Eden Prairie, MN 55344 USA",Eden Prairie,MN,55344,44.859777336187,-93.409681140551,ok,
"FASTSIGNS of Inver Grove Heights, MN","5440 S Robert Trl Inver Grove Heights, MN 55077-1406 USA",Inver Grove Heights,MN,55077,44.870320302266,-93.080328218242,ok,
"FASTSIGNS of Maple Grove - Osseo, MN","300 Central Avenue Osseo, MN 55369 USA",Osseo,MN,55369,45.119316245482,-93.402071536993,ok,
"FASTSIGNS of Plymouth-Minnetonka, MN","2455 Xenium Ln N Plymouth, MN 55441-3625 USA",Plymouth,MN,55441,45.006643526396,-93.451560470833,ok,
"FASTSIGNS of Rochester, MN","3717 Commercial Dr SW Rochester, MN 55902-1290 USA",Rochester,MN,55902,43.968191320702,-92.463847604668,ok,
"FASTSIGNS of Roseville, MN","2727 Lincoln Dr Roseville, MN 55113 USA",Roseville,MN,55113,45.023846846336,-93.169135331097,ok,
"FASTSIGNS of St. Cloud, MN","2911 Clearwater Road St Cloud, MN 56301 USA",Cloud,MN,56301,45.522925084978,-94.159127777876,ok,
"FASTSIGNS of St. Louis Park, MN","5708 W 36th St St Louis Park, MN 55416 USA",Louis Park,MN,55416,44.937825586359,-93.351736270447,ok,
"FASTSIGNS of St. Paul, MN - Downtown","221 East 7th St St. Paul, MN 55101-2379 USA",Paul,MN,55101,,,failed,
"FASTSIGNS of White Bear Lake, MN - Maplewood","3590 Hoffman Road East White Bear Lake, MN 55110 USA",East White Bear Lake,MN,55110,45.050107485838,-93.031530715376,ok,
"FASTSIGNS of Hattiesburg, MS","2902 Hardy St, Ste 60 Hattiesburg, MS 39401-7031 USA",Hattiesburg,MS,39401,31.324697969317,-89.332906325628,ok,
"FASTSIGNS of St Louis, MO - Fenton / Valley Park","70 Meramec Valley Plaza Dr Valley Park, MO 63088 USA",Valley Park,MO,63088,38.54797350114,-90.492576409629,ok,
"FASTSIGNS of Columbia, MO","1001 Fay St, Ste 101 Columbia, MO 65201 USA",Columbia,MO,65201,38.961107353667,-92.322686278198,ok,
"FASTSIGNS of Independence, MO","17331 E US Hwy 40, Ste 104 Independence, MO 64055 USA","40, Ste 104 Independence",MO,64055,39.033950939883,-94.376425380863,ok,
"FASTSIGNS of Kansas City North, MO","5714 N Antioch Rd Gladstone, MO 64119 USA",Gladstone,MO,64119,39.198098725911,-94.548723019532,ok,
"FASTSIGNS of Kansas City, MO","1600 W 16th St Kansas City, MO 64102 USA",Kansas City,MO,64102,,,failed,
"FASTSIGNS of Lake St. Louis, MO","6293 Ronald Reagan Dr Lake St. Louis, MO 63367 USA",Louis,MO,63367,38.76897739248,-90.784802455073,ok,
"FASTSIGNS of Lee's Summit, MO","1163 SE Oldham Pkwy Lee's Summit, MO 64081 USA",Lee's Summit,MO,64081,38.90196052511,-94.345967133472,ok,
FASTSIGNS of Saint Louis - Bridgeton,"3783 Rider Trail South Earth City, MO 63045 USA",South Earth City,MO,63045,38.763666114316,-90.473914760141,ok,
"FASTSIGNS of Springfield, MO - Branson","650 East Battlefield, Ste A Springfield, MO 65807-4806 USA","650 East Battlefield, Ste A Springfield",MO,65807,37.159917439735,-93.287613191021,ok,
"FASTSIGNS of St Louis, MO - Brentwood","3150 S Brentwood Blvd. St Louis, MO 63119 USA",Louis,MO,63119,38.606367725097,-90.350345459604,ok,
"FASTSIGNS of St. Joseph, MO.","2616 N Belt St Joseph, MO 64506 USA",Joseph,MO,64506,39.791174197622,-94.809738302673,ok,
"FASTSIGNS of St. Louis, MO - Central West End","3949 Lindell Blvd, Ste 2A Saint Louis, MO 63108-3251 USA",Saint Louis,MO,63108,38.63922266752,-90.242063755365,ok,
"FASTSIGNS of St. Louis, MO - Creve Coeur","12325 Olive Blvd Saint Louis, MO 63141 USA",Saint Louis,MO,63141,38.673489696741,-90.456116194722,ok,
"FASTSIGNS of St. Peters, MO","4101 Mexico Rd Saint Peters, MO 63376-6414 USA",Saint Peters,MO,63376,38.791070767045,-90.57210422697,ok,
"FASTSIGNS of Bozeman, MT","10 Innovation Lane, Unit B Bozeman, MT 59718 USA",Bozeman,MT,59718,,,failed,
"FASTSIGNS of Great Falls, MT","2600 16th Street Black Eagle, MT 59414 USA",Black Eagle,MT,59414,47.529421342872,-111.280563373606,ok,
"FASTSIGNS of Helena, MT","2800 N Montana Ave Helena, MT 59601 USA",Helena,MT,59601,46.612364493378,-112.02091993502,ok,
"FASTSIGNS of Missoula, MT","2825 Stockyard Rd, Ste F-5 Missoula, MT 59808 USA",Missoula,MT,59808,46.9010625722,-114.034641173473,ok,
"FASTSIGNS of Whitefish-Kalispell, MT","803 Spokane Ave. Whitefish, MT 59937 USA",Whitefish,MT,59937,48.404132483469,-114.335166231979,ok,
"FASTSIGNS of Omaha, NE - 114th Street","751 N 114th St Omaha, NE 68154 USA",Omaha,NE,68154,41.265655570719,-96.090893754618,ok,
"FASTSIGNS of Omaha, NE - M Street","9620 M St Omaha, NE 68127 USA",Omaha,NE,68127,41.21155405959,-96.062850844334,ok,
"FASTSIGNS of Henderson, NV","1331 W Warm Springs Rd, Ste 140 Henderson, NV 89014 USA",Henderson,NV,89014,36.056172660563,-115.043229339829,ok,
"FASTSIGNS of Las Vegas, NV - East","3973 S Maryland Pkwy, Ste B-109 Las Vegas, NV 89119 USA",Las Vegas,NV,89119,36.116535262375,-115.137802879235,ok,
"FASTSIGNS of Las Vegas, NV - Northwest","7145 W. Ann Road, Ste 110 Las Vegas, NV 89130 USA",Las Vegas,NV,89130,36.26305241775,-115.24938228996,ok,
"FASTSIGNS of Las Vegas, NV - West","6431 W Charleston Blvd, Ste 110 Las Vegas, NV 89146 USA",Las Vegas,NV,89146,36.159036563734,-115.235507457931,ok,
"FASTSIGNS of North Las Vegas, NV Coming Soon","123 FASTSIGNS Ave. North Las Vegas, NV 89086 USA",North Las Vegas,NV,89086,,,failed,
"FASTSIGNS of Reno, NV","4750 Longley Ln, Ste 103 Reno, NV 89502-5981 USA",Reno,NV,89502,39.486048347136,-119.760694023256,ok,
"FASTSIGNS of Manchester, NH","140 March Ave Manchester, NH 03103 USA",Manchester,NH,03103,42.960849250519,-71.445197332626,ok,
"FASTSIGNS of Plaistow, NH","160 Plaistow Rd, Unit 15 Plaistow, NH 03865 USA",Plaistow,NH,03865,42.849866613824,-71.104101429515,ok,
"FASTSIGNS of Washington Township, NJ","198 Fries Mill Rd, Suite 112 Turnersville, NJ 08012 USA",Turnersville,NJ,08012,,,failed,
"FASTSIGNS of Bayonne, NJ - Jersey City","810 Broadway Bayonne, NJ 07002 USA",810 Broadway Bayonne,NJ,07002,40.674766158405,-74.109010933083,ok,nyc
"FASTSIGNS of Brick, NJ","1743 Route 88 West Brick, NJ 08724 USA",1743 Route 88 West Brick,NJ,08724,40.069002518065,-74.128873531731,ok,
"FASTSIGNS of Cherry Hill, NJ","523 Hollywood Ave, Suite 102 Cherry Hill, NJ 08002 USA",Cherry Hill,NJ,08002,39.936825905678,-75.037893924144,ok,
"FASTSIGNS of East Brunswick, NJ","285 State Route 18 East Brunswick, NJ 08816-1900 USA",285 State Route 18 East Brunswick,NJ,08816,40.457266572925,-74.401430531949,ok,
"FASTSIGNS of East Hanover, NJ","50 Route 10 W East Hanover, NJ 07936 USA",50 Route 10 W East Hanover,NJ,07936,40.812073305567,-74.388708197729,ok,
"FASTSIGNS of Eatontown, NJ","151 Industrial Way East Eatontown, NJ 07724 USA",East Eatontown,NJ,07724,40.281438732662,-74.042317853045,ok,
"FASTSIGNS of Edison, NJ","485 Route 1 Edison, NJ 08817 USA",485 Route 1 Edison,NJ,08817,,,failed,
"FASTSIGNS of Flemington, NJ","1 State Highway 12, Ste 104 Flemington, NJ 08822 USA","12, Ste 104 Flemington",NJ,08822,40.502643847517,-74.854252062032,ok,
"FASTSIGNS of Lawrenceville, NJ","2901 Brunswick Pike Lawrenceville, NJ 08648 USA",Lawrenceville,NJ,08648,40.27326623776,-74.708556729897,ok,
"FASTSIGNS of Lodi-Hackensack, NJ","187 US Highway 46 W Lodi, NJ 07644 USA",46 W Lodi,NJ,07644,40.87527373685,-74.070478756601,ok,nyc
"FASTSIGNS of Maple Shade, NJ","3121 Rt 73 South Maple Shade, NJ 08052-1063 USA",3121 Rt 73 South Maple Shade,NJ,08052,39.969376982985,-75.00479856061,ok,
"FASTSIGNS of Marlton, NJ","12 E Stow Rd, Ste 130 Marlton, NJ 08053-3163 USA",Marlton,NJ,08053,39.913360283179,-74.929715530854,ok,
"FASTSIGNS of Millstone, NJ","480 Hwy 33 W, Ste 5-6 Millstone Township, NJ 08535 USA","33 W, Ste 5-6 Millstone Township",NJ,08535,40.259506790152,-74.403210406131,ok,
"FASTSIGNS of Newark, NJ","210 Market St Newark, NJ 07102 USA",Newark,NJ,07102,40.734883695822,-74.169979942799,ok,nyc
"FASTSIGNS of Raritan, NJ","9 State Hwy 206 S Raritan, NJ 08869 USA",206 S Raritan,NJ,08869,40.570323398753,-74.625879755145,ok,
"FASTSIGNS of Red Bank, NJ","476 Route 35, Union Square Shopping Center Red Bank, NJ 07701 USA",Shopping Center Red Bank,NJ,07701,,,failed,
"FASTSIGNS of Secaucus, NJ","255 State Route 3 E Secaucus, NJ 07094 USA",255 State Route 3 E Secaucus,NJ,07094,,,failed,
"FASTSIGNS of South Brunswick - Princeton, NJ","3885 Route 27, Suite 150A Princeton, NJ 08540 USA","3885 Route 27, Suite 150A Princeton",NJ,08540,40.416415626473,-74.586073068615,ok,
"FASTSIGNS of Union, NJ","367 Chestnut St. Union, NJ 07083 USA",Union,NJ,07083,40.679465941987,-74.26817419268,ok,nyc
"FASTSIGNS of Upper Saddle River, NJ","346 State Route 17 North Saddle River, NJ 07458 USA",346 State Route 17 North Saddle River,NJ,07458,41.05207268802,-74.118779880406,ok,
"FASTSIGNS of Woodbridge, NJ","1392 St. Georges Avenue Avenel, NJ 07001 USA",Avenel,NJ,07001,40.586357348766,-74.291831125303,ok,
"FASTSIGNS of Albuquerque, NM - Downtown","407 Second St SW Albuquerque, NM 87102 USA",Albuquerque,NM,87102,35.0811903131,-106.649862438454,ok,
"FASTSIGNS of Albuquerque, NM - N.E. Heights","1529 Eubank Blvd NE, Ste F Albuquerque, NM 87112 USA",Albuquerque,NM,87112,35.096813709279,-106.532830804072,ok,
"FASTSIGNS of Albuquerque, NM - Northwest","9664 Eagle Ranch Road NW, Suite 6 Albuquerque, NM 87114 USA",Albuquerque,NM,87114,35.187837784605,-106.665978102161,ok,
"FASTSIGNS of Farmington, NM","736 East Main Farmington, NM 87401 USA",736 East Main Farmington,NM,87401,36.732694482573,-108.193884739413,ok,
"FASTSIGNS of Santa Fe, NM","720 Saint Michaels Dr, Unit 2-I Santa Fe, NM 87505 USA",Santa Fe,NM,87505,35.659263679108,-105.96023178504,ok,
"FASTSIGNS of Manhattan, NY - 28th Street Midtown","New York, NY 10016 USA",New York,NY,10016,,,failed,
"FASTSIGNS of New Rochelle, NY","New Rochelle, NY 10801 USA",New Rochelle,NY,10801,,,failed,
"FASTSIGNS of Brooklyn, NY - Borough Park","3917 15th Ave Brooklyn, NY 11218 USA",Brooklyn,NY,11218,40.63780486685,-73.981951084159,ok,nyc
"FASTSIGNS of Brooklyn, NY - Greenpoint Coming Soon","80 McGuiness Blvd - South Brooklyn, NY 11222 USA",South Brooklyn,NY,11222,,,failed,
"FASTSIGNS of Brooklyn, NY - Sunset Park Coming Soon","123 FASTSIGNS Ave. Brooklyn, NY 11220 USA",Brooklyn,NY,11220,,,failed,
"FASTSIGNS of Central Islip, NY","1065 Islip Ave Central Islip, NY 11722 USA",Central Islip,NY,11722,40.767091949693,-73.210739243819,ok,
"FASTSIGNS of Cheektowaga, NY","4913 Genesee St Cheektowaga, NY 14225-2411 USA",Cheektowaga,NY,14225,42.936781794726,-78.705401798682,ok,
"FASTSIGNS of Colonie - Albany, NY","1593 Central Ave Colonie, NY 12205 USA",Colonie,NY,12205,42.717269282518,-73.832383115017,ok,
"FASTSIGNS of Forest Hills, NY","88-16 77th Ave Glendale, NY 11385 USA",Glendale,NY,11385,40.706497893718,-73.861331080864,ok,nyc
"FASTSIGNS of Holbrook, NY","921 Lincoln Avenue, Suite 6 Holbrook, NY 11741 USA",Holbrook,NY,11741,40.771789116061,-73.083184083519,ok,
"FASTSIGNS of Kingston, NY","520 Albany Ave Kingston, NY 12401 USA",Kingston,NY,12401,41.943141446204,-73.997830792681,ok,
"FASTSIGNS of Lindenhurst, NY","196 West Sunrise Highway Lindenhurst, NY 11757 USA",Lindenhurst,NY,11757,40.694220830527,-73.392162526509,ok,
"FASTSIGNS of Manhattan, NY - NYU","504 LaGuardia Place New York, NY 10012 USA",New York,NY,10012,40.727929303864,-73.999165540955,ok,nyc
"FASTSIGNS of Manhattan, NY - Penn Station","260 W 35th St, Ste 300 New York, NY 10001-2526 USA",New York,NY,10001,40.752335249523,-73.991898374039,ok,nyc
"FASTSIGNS of Manhattan-27th & 7th, NY","153 West 27th Street, 3rd Floor New York, NY 10001 USA",3rd Floor New York,NY,10001,40.746126271288,-73.992487757417,ok,nyc
"FASTSIGNS of Nassau County - Garden City/West Hempstead, NY","400 Hempstead Turnpike West Hempstead, NY 11552 USA",400 Hempstead Turnpike West Hempstead,NY,11552,40.705229029584,-73.65394421169,ok,
"FASTSIGNS of Rochester – Henrietta, NY","1800 Brighton-Henrietta Townline Rd Rochester, NY 14623 USA",Rochester,NY,14623,43.094194316019,-77.629877432102,ok,
"FASTSIGNS of Saratoga Springs, NY","40 Plaza Rd., Ste 113 Saratoga Springs, NY 12866 USA",Saratoga Springs,NY,12866,,,failed,
"FASTSIGNS of South Ozone Park - JFK Airport, NY","11109 Rockaway Blvd South Ozone Park, NY 11420 USA",South Ozone Park,NY,11420,40.677530493311,-73.827425910877,ok,nyc
"FASTSIGNS of Staten Island, NY","3801 Victory Blvd, Ste E Staten Island, NY 10314 USA",Staten Island,NY,10314,40.596737663699,-74.182665892175,ok,nyc
"FASTSIGNS of Syracuse, NY","1401 Erie Blvd East, Suite 3 Syracuse, NY 13210 USA","East, Suite 3 Syracuse",NY,13210,43.050452874561,-76.12752746917,ok,
"FASTSIGNS of Wappingers Falls, NY","1839 South Rd, Ste 2B Wappingers Falls, NY 12590 USA",Wappingers Falls,NY,12590,41.614631412319,-73.914707244375,ok,
"FASTSIGNS of West Babylon, NY","46A Kean Street West Babylon, NY 11704 USA",West Babylon,NY,11704,40.735481866646,-73.379224004247,ok,
"FASTSIGNS of White Plains, NY","77 Lafayette Ave White Plains, NY 10603-1064 USA",White Plains,NY,10603,41.062655739447,-73.772633886455,ok,
FASTSIGNS of Asheville,"1202 Patton Ave Asheville, NC 28806 USA",Asheville,NC,28806,35.586419671527,-82.599387253882,ok,
"FASTSIGNS of Cary, NC","481 James Jackson Ave Cary, NC 27513 USA",Cary,NC,27513,35.798652686776,-78.810845508359,ok,
"FASTSIGNS of Charlotte, NC - Airport","2905 Queen City Drive, Suite F Charlotte, NC 28208 USA",Charlotte,NC,28208,35.238809612177,-80.913634845905,ok,
"FASTSIGNS of Charlotte, NC - Independence Blvd","4845-B E Independence Blvd Charlotte, NC 28212 USA",Charlotte,NC,28212,35.192061378805,-80.763835705809,ok,
"FASTSIGNS of Charlotte, NC - North Tryon - University","7407 N. Tryon St. Charlotte, NC 28262 USA",Charlotte,NC,28262,35.288706743774,-80.759110084161,ok,
"FASTSIGNS of Charlotte, NC - Pineville Ballantyne","7510 Pineville-Matthews Rd., Ste 8A Charlotte, NC 28226 USA",Charlotte,NC,28226,35.087806638342,-80.845541736684,ok,
"FASTSIGNS of Charlotte, NC - South Tryon","3400 South Tryon St, Ste A Charlotte, NC 28217-1314 USA",Charlotte,NC,28217,35.197229421497,-80.876235510658,ok,
"FASTSIGNS of Concord, NC","147 Union St S Concord, NC 28025 USA",Concord,NC,28025,35.407700034097,-80.578002357677,ok,
"FASTSIGNS of Durham, NC","4015 University Dr, Ste D2 Durham, NC 27707-2548 USA",Durham,NC,27707,35.965873250005,-78.955478904481,ok,
"FASTSIGNS of Fayetteville, NC","700 Ramsey St Fayetteville, NC 28301 USA",Fayetteville,NC,28301,35.063326067125,-78.878003538346,ok,
"FASTSIGNS of Garner, NC","1432 Garner Station Blvd Raleigh, NC 27603-3600 USA",Raleigh,NC,27603,35.724885027847,-78.652658767854,ok,
"FASTSIGNS of Gastonia, NC","1409 E Franklin Blvd Gastonia, NC 28054 USA",Gastonia,NC,28054,35.262207540956,-81.15549633438,ok,
"FASTSIGNS of Greenville, NC","2294 County Home Rd, Ste A Greenville, NC 27858-7932 USA",Greenville,NC,27858,35.561098500344,-77.355085055949,ok,
"FASTSIGNS of High Point, NC","1305 N Main St High Point, NC 27262 USA",High Point,NC,27262,35.971813263583,-80.01679205226,ok,
"FASTSIGNS of Huntersville, NC","14229 Reese Blvd W Ste B1 Huntersville, NC 28078 USA",Huntersville,NC,28078,35.407599468968,-80.862898959681,ok,
"FASTSIGNS of Monroe, NC","2336 Concord Hwy Monroe, NC 28110 USA",Monroe,NC,28110,35.014545369841,-80.542944649599,ok,
"FASTSIGNS of Mooresville - Lake Norman, NC","119 Midnight Lane Mooresville, NC 28117 USA",Mooresville,NC,28117,35.598294922875,-80.863756833899,ok,
"FASTSIGNS of Raleigh, NC","2621 Spring Forest Rd Raleigh, NC 27616 USA",Raleigh,NC,27616,35.859244860905,-78.595967016326,ok,
"FASTSIGNS of Wilmington, NC","4305 Oleander Dr Wilmington, NC 28403-5007 USA",Wilmington,NC,28403,34.210854875017,-77.889845215797,ok,
"FASTSIGNS of Akron, OH","1783 Brittain Rd Akron, OH 44310 USA",Akron,OH,44310,41.110711620589,-81.466006397199,ok,
"FASTSIGNS of Bedford Heights, OH","5221 Northfield Rd, Ste 1 Bedford Heights, OH 44146 USA",Bedford Heights,OH,44146,,,failed,
"FASTSIGNS of Blue Ash, OH","11109 Kenwood Rd Blue Ash, OH 45242 USA",Blue Ash,OH,45242,39.266156218229,-84.37365783331,ok,
"FASTSIGNS of Broadview Heights, OH","1100 W Royalton Rd, Ste A Broadview Heights, OH 44147-3947 USA",Broadview Heights,OH,44147,41.31386523873,-81.6876724133,ok,
"FASTSIGNS of Canton, OH - Central","2417 Tuscarawas St W Canton, OH 44708-4739 USA",Canton,OH,44708,40.799334272789,-81.401607254456,ok,
"FASTSIGNS of Canton, OH - North","7219 Whipple Ave NW North Canton, OH 44720 USA",North Canton,OH,44720,40.885415702485,-81.422902803836,ok,
"FASTSIGNS of Cincinnati, OH - Colerain","3111 W Galbraith Rd Cincinnati, OH 45239 USA",Cincinnati,OH,45239,39.219908044999,-84.585109426228,ok,
"FASTSIGNS of Cincinnati, OH - Highland Ave.","3248 Highland Ave Cincinnati, OH 45213 USA",Cincinnati,OH,45213,39.167560729101,-84.42853676294,ok,
"FASTSIGNS of Cincinnati, OH - Mason","12125 Montgomery Rd Cincinnati, OH 45249 USA",Cincinnati,OH,45249,39.28995098576,-84.30022508193,ok,
"FASTSIGNS of Columbus, OH - Downtown","111 W Nationwide Blvd, Ste 3 Columbus, OH 43215-2547 USA",Columbus,OH,43215,39.968567679014,-83.00497884967,ok,
"FASTSIGNS of Dayton, OH","6020 N Dixie Dr Dayton, OH 45414 USA",Dayton,OH,45414,39.823741397938,-84.198239461533,ok,
"FASTSIGNS of Dayton, OH - Beavercreek","3979 Indian Ripple Rd, Unit H Beavercreek, OH 45440-5107 USA",Beavercreek,OH,45440,39.695023109439,-84.084229671273,ok,
"FASTSIGNS of Dayton, OH - Centerville","978 Miamisburg Centerville Rd Dayton, OH 45459 USA",Dayton,OH,45459,39.627459313933,-84.18683525086,ok,
"FASTSIGNS of Dayton, OH - Huber Heights","6212 Executive Blvd Dayton, OH 45424 USA",Dayton,OH,45424,39.870044726519,-84.118388777521,ok,
"FASTSIGNS of Downtown Cincinnati, OH","120 W. 7th St. Cincinnati, OH 45202 USA",Cincinnati,OH,45202,39.103453552266,-84.515632750473,ok,
"FASTSIGNS of Downtown Cleveland, OH","2102 St Clair Ave Cleveland, OH 44114 USA",Cleveland,OH,44114,41.508984265781,-81.679763081433,ok,
"FASTSIGNS of Dublin, OH","2829 Festival Ln Dublin, OH 43017 USA",Dublin,OH,43017,40.092613258187,-83.090783069472,ok,
"FASTSIGNS of Fairfield, OH","6560 Dixie Hwy, Ste E Fairfield, OH 45014 USA",Fairfield,OH,45014,39.320246149775,-84.498821307004,ok,
"FASTSIGNS of Findlay, OH","303 E Sandusky St Findlay, OH 45840 USA",Findlay,OH,45840,41.036938905106,-83.645820722107,ok,
"FASTSIGNS of Hilliard, OH","4440 Reynolds Dr, # 101 Hilliard, OH 43026 USA",Hilliard,OH,43026,40.039152529251,-83.136057496392,ok,
FASTSIGNS of Lima/West Central Ohio,"2155 Elida Rd Lima, OH 45805 USA",Lima,OH,45805,40.760695448059,-84.144780096377,ok,
"FASTSIGNS of Lyndhurst, OH","5369 Mayfield Rd Lyndhurst, OH 44124 USA",Lyndhurst,OH,44124,41.520010191484,-81.486241719929,ok,
"FASTSIGNS of Maumee, OH","314 W Dussel Dr Maumee, OH 43537-1671 USA",Maumee,OH,43537,41.582119961178,-83.674101386807,ok,
"FASTSIGNS of Medina, OH","2755 Medina Road Medina, OH 44256 USA",Medina,OH,44256,41.136251728054,-81.786549314737,ok,
"FASTSIGNS of Mentor, OH","7896 Tyler Blvd Mentor, OH 44060 USA",Mentor,OH,44060,41.679287681574,-81.358785696275,ok,
"FASTSIGNS of North Olmsted, OH","24181 Lorain Rd North Olmsted, OH 44070 USA",North Olmsted,OH,44070,41.428802271632,-81.890045237385,ok,
"FASTSIGNS of Pickerington - Reynoldsburg, OH","201 Clint Dr, Suite 500 Pickerington, OH 43147-7876 USA",Pickerington,OH,43147,39.920199083931,-82.781166712185,ok,
"FASTSIGNS of Strongsville, OH","12245 Pearl Rd Strongsville, OH 44136-3410 USA",Strongsville,OH,44136,41.32341286643,-81.836493914209,ok,
"FASTSIGNS of Toledo, OH","1012 N McCord Rd Toledo, OH 43615 USA",Toledo,OH,43615,41.65174624138,-83.70357472473,ok,
"FASTSIGNS of Twinsburg, OH","8900 Darrow Rd, Suite H101 Twinsburg, OH 44087 USA",Twinsburg,OH,44087,41.308492047114,-81.440330185508,ok,
"FASTSIGNS of Westerville, OH","654A Brooksedge Blvd Westerville, OH 43081 USA",Westerville,OH,43081,40.108230516073,-82.930686956346,ok,
"FASTSIGNS of Youngstown - Boardman, OH","7340 Market St Boardman, OH 44512 USA",Boardman,OH,44512,41.022915301356,-80.662815609671,ok,
"FASTSIGNS of Broken Arrow, OK","927 N Elm Pl Broken Arrow, OK 74012 USA",Broken Arrow,OK,74012,36.061299496366,-95.797366129954,ok,
"FASTSIGNS of Lawton, OK","301 SE Wallock St Lawton, OK 73501 USA",Lawton,OK,73501,,,failed,
"FASTSIGNS of Moore, OK","2990 SE 19th Street, Suite 7 Moore, OK 73160 USA",Moore,OK,73160,35.319662187709,-97.443066343915,ok,
"FASTSIGNS of Norman, OK","900 24th Ave NW, Ste 2 Norman, OK 73069 USA",Norman,OK,73069,35.229351053702,-97.480433950147,ok,
"FASTSIGNS of Oklahoma City, OK - Southwest","4419 SW 21st St Oklahoma City, OK 73108 USA",Oklahoma City,OK,73108,35.443415058191,-97.599722272705,ok,
"FASTSIGNS of Owasso, OK","8751 N 117th East Ave, Ste D Owasso, OK 74055 USA",Owasso,OK,74055,36.27936244908,-95.843612066386,ok,
"FASTSIGNS of Tulsa, OK","4727-A S. Memorial Dr Tulsa, OK 74145 USA",Tulsa,OK,74145,36.095912688442,-95.88647404828,ok,
"FASTSIGNS of Beaverton, OR","12700 SW Canyon Rd Beaverton, OR 97005 USA",Beaverton,OR,97005,45.488268088444,-122.807374114228,ok,
"FASTSIGNS of Bend, OR","20332 Empire Avenue, Suite #F2 Bend, OR 97701 USA",Suite #F2 Bend,OR,97701,44.091216655662,-121.307681683328,ok,
"FASTSIGNS of Eugene, OR","475 W. 5th Ave Eugene, OR 97401 USA",Eugene,OR,97401,44.054398440223,-123.099409039859,ok,
"FASTSIGNS of Portland, OR - Clackamas","10309 SE 82nd Ave, Ste C Happy Valley, OR 97086-2309 USA",Happy Valley,OR,97086,45.448634674769,-122.578988233837,ok,
"FASTSIGNS of Portland, OR - Downtown","3259 NW 29th Ave Portland, OR 97210-1711 USA",Portland,OR,97210,45.546205558564,-122.71099499737,ok,
"FASTSIGNS of Salem, OR","2290 Commercial St SE, Ste 101 Salem, OR 97302 USA",Salem,OR,97302,44.919260355132,-123.04466347043,ok,
"FASTSIGNS of Tigard, OR","15889 S.W. 72nd Ave Portland, OR 97224 USA",Portland,OR,97224,45.405322187375,-122.749064641292,ok,
"FASTSIGNS of Allentown, PA","396 Schantz Rd. Allentown, PA 18104 USA",Allentown,PA,18104,40.574244272427,-75.55351849981,ok,
FASTSIGNS of Conshohocken,"1940 Main Ave Conshohocken, PA 19428 USA",Conshohocken,PA,19428,40.096840374742,-75.292486402566,ok,
"FASTSIGNS of Doylestown, PA","826 N Easton Rd Doylestown, PA 18902 USA",Doylestown,PA,18902,40.33412124797,-75.129758064802,ok,
"FASTSIGNS of East Norriton, PA","East Norriton, PA 19401 USA",East Norriton,PA,19401,,,failed,
"FASTSIGNS of Easton, PA","10 Hilton Street Easton, PA 18042 USA",Easton,PA,18042,40.670652104462,-75.220078250818,ok,
"FASTSIGNS of Erie, PA","436 W 12th St Erie, PA 16501-1506 USA",Erie,PA,16501,42.120076502806,-80.090698103353,ok,
"FASTSIGNS of Exton, PA","307 E Lincoln Hwy Exton, PA 19341 USA",Exton,PA,19341,40.029484463013,-75.614930964685,ok,
"FASTSIGNS of Fairless Hills, PA","463 S Oxford Valley Rd Fairless Hills, PA 19030-4202 USA",Fairless Hills,PA,19030,40.169183237154,-74.85005090992,ok,
"FASTSIGNS of Greencastle, PA","20 Commerce Ave Greencastle, PA 17225 USA",Greencastle,PA,17225,39.767107218322,-77.728629171686,ok,
"FASTSIGNS of Greensburg, PA","6150 Route 30 W, Suite 500 Greensburg, PA 15601 USA","6150 Route 30 W, Suite 500 Greensburg",PA,15601,40.304940743493,-79.58702245028,ok,
"FASTSIGNS of Harrisburg, PA","500 Colonial Rd Harrisburg, PA 17112 USA",Harrisburg,PA,17112,40.306612151367,-76.823442656811,ok,
"FASTSIGNS of Lancaster, PA","1811 Rohrerstown Rd., Suite 2 Lancaster, PA 17601 USA",Lancaster,PA,17601,40.09028979728,-76.355824688631,ok,
"FASTSIGNS of Main Line, PA","921 Montgomery Ave Narberth, PA 19072 USA",Narberth,PA,19072,40.011461860247,-75.260259493517,ok,
"FASTSIGNS of McMurray / Canonsburg, PA","110 W McMurray Rd McMurray, PA 15317-2496 USA",McMurray,PA,15317,40.273207077675,-80.127342250391,ok,
"FASTSIGNS of Mechanicsburg, PA","110 South Sporting Hill Rd., Ste 500 Mechanicsburg, PA 17050 USA",Mechanicsburg,PA,17050,40.234907708056,-76.9719371725,ok,
"FASTSIGNS of Monroeville, PA","4400 Old William Penn Highway, Ste 106 Monroeville, PA 15146 USA",Monroeville,PA,15146,40.445422069942,-79.765115821339,ok,
"FASTSIGNS of Montgomeryville, PA","724 Bethlehem Pike Montgomeryville, PA 18936 USA",Montgomeryville,PA,18936,40.258176808338,-75.248326151806,ok,
"FASTSIGNS of Northeast Philadelphia, PA","1701 Welsh Rd, Unit 3 Philadelphia, PA 19115-3172 USA",Philadelphia,PA,19115,,,failed,
